"","SRR4140278","SRR4140277"
"2691354",174,596
"67313",596,79
"43356",390,595
"1176257",554,594
"266951",269,594
"651",270,592
"1436290",179,591
"56688",366,591
"84565",282,591
"1364945",415,590
"1734031",432,590
"2587163",293,589
"2597769",265,588
"2954101",10,588
"1854057",339,587
"2961596",349,587
"2993564",187,587
"1382803",220,586
"1870819",100,586
"2782004",484,586
"3031998",313,585
"74318",243,585
"2806263",208,584
"2502781",276,583
"3031799",56,583
"869886",292,583
"1306787",287,582
"1608628",260,581
"2877939",182,581
"213422",236,580
"2834819",166,579
"2860258",246,579
"2917691",290,579
"2920269",117,579
"3032001",344,579
"1710540",347,578
"187304",405,578
"2855503",370,578
"546367",551,578
"69823",292,578
"118613",46,577
"134034",319,577
"2584094",261,577
"2810347",56,577
"35760",295,576
"1478019",210,575
"2675878",274,575
"2771012",259,575
"2933816",34,575
"375286",215,575
"408015",483,575
"558152",36,575
"1603606",279,573
"2518599",303,573
"414371",240,573
"1309411",276,572
"2830842",188,572
"256821",330,571
"2909283",276,571
"2932249",261,571
"2953657",359,571
"2830995",446,569
"2987689",316,569
"3003260",23,569
"1126833",157,568
"413",204,568
"2743090",299,567
"2251",299,566
"2590869",235,566
"3039385",485,566
"46352",427,566
"3042299",268,565
"74426",394,565
"2996261",551,564
"2847045",278,563
"2867011",332,563
"3068341",225,562
"1500687",38,561
"2011159",249,561
"2742656",73,561
"3025671",141,561
"2597659",331,560
"2830992",504,560
"1773489",214,558
"231454",214,558
"2708301",275,558
"1643826",304,557
"2901189",331,557
"481",141,557
"2745509",37,556
"2861284",233,556
"658629",34,556
"2987701",555,552
"388408",243,555
"1548547",219,554
"3017783",365,554
"3041175",345,554
"125287",465,553
"1872084",245,553
"2527691",187,553
"2718938",306,553
"2497861",291,552
"2953749",311,552
"423351",172,552
"43927",316,552
"2870860",79,551
"3058420",265,551
"1795043",261,550
"2755559",317,550
"1476025",57,549
"1783348",374,549
"2728024",222,549
"28031",53,549
"1604335",548,195
"28097",207,548
"2812658",450,548
"2830983",435,547
"2861765",128,547
"2962671",306,547
"404432",280,547
"81032",236,547
"1176721",140,546
"1459637",84,546
"2879618",462,546
"652787",153,546
"1853682",333,545
"1891926",191,545
"2126069",39,545
"2744574",313,545
"83262",356,545
"2175619",246,544
"150123",345,543
"141948",242,542
"2914983",232,542
"3026424",186,542
"119",196,541
"1949083",252,541
"2493093",303,541
"2675230",97,541
"2907205",98,541
"158787",316,540
"1903276",9,540
"2697569",497,540
"29483",217,540
"2829501",217,539
"74031",410,539
"2605747",78,538
"3034023",313,538
"60035",235,538
"886343",387,538
"1414719",388,537
"2004",382,537
"2994319",14,537
"2713573",276,536
"29438",208,535
"2829499",436,534
"73010",278,534
"33060",533,488
"59930",306,533
"1434191",222,532
"1806885",243,532
"1963268",345,532
"2681310",203,532
"74033",532,470
"2479547",531,374
"2682487",531,414
"2908839",165,531
"368607",188,531
"1826872",259,530
"225194",251,530
"2773308",221,530
"1775881",280,529
"286802",350,529
"2929509",2,529
"37930",328,529
"38305",353,529
"79883",171,529
"1853232",276,528
"2029983",221,528
"2762318",36,528
"2835648",243,528
"33888",347,528
"33918",303,528
"1499308",527,384
"169679",20,527
"60890",265,527
"120831",114,526
"2306583",292,526
"2494234",204,526
"28108",526,180
"169669",33,525
"2731680",525,302
"2929515",8,525
"499555",361,525
"134287",524,57
"1716143",235,524
"1930273",181,524
"2478663",25,524
"2527996",169,524
"2847992",245,524
"2986919",374,524
"2587855",244,523
"2954085",8,523
"2967130",285,523
"1805478",311,522
"2995161",201,522
"656366",306,522
"196024",359,521
"3003259",71,521
"2730851",44,520
"670516",313,520
"1050",205,519
"3015995",273,518
"2733487",232,517
"2878545",265,517
"1930276",168,516
"2804758",272,516
"652",211,516
"1288970",208,515
"1462996",123,515
"184748",454,515
"253237",44,515
"2785627",121,515
"2746",241,514
"1536774",104,513
"2083054",51,513
"2587847",215,513
"2795779",187,513
"3049801",297,513
"1287736",241,512
"2777556",355,512
"58346",511,512
"1455",224,511
"1586233",292,511
"28448",311,510
"876364",170,510
"2495594",172,509
"2584940",245,508
"2866311",185,508
"414771",122,508
"1453760",284,507
"3033386",295,507
"2894192",381,505
"3074147",18,505
"1972846",439,504
"2339259",272,504
"755307",294,504
"1434011",229,503
"2235",271,503
"2931975",253,503
"33887",309,503
"1853690",302,501
"2479367",262,501
"2733488",245,501
"2775080",201,501
"2918528",242,501
"873",223,501
"1979344",28,500
"29581",187,500
"2987688",321,500
"3034146",19,500
"388950",260,500
"416344",33,500
"92945",322,500
"492670",188,499
"1323948",244,497
"1853699",324,497
"2501295",161,496
"78331",278,496
"853",391,496
"1742989",356,495
"2710758",138,495
"862126",132,495
"87",198,495
"2058657",310,494
"2867238",210,494
"3026423",204,494
"156980",396,493
"2079536",302,493
"3032579",376,493
"3040943",209,493
"869889",302,493
"1529068",341,492
"2560010",399,492
"2773299",221,492
"2962676",305,492
"135740",491,439
"1827285",112,491
"2758038",217,491
"2886938",329,491
"2986922",491,287
"2590016",209,490
"29485",337,490
"2991715",357,490
"86188",489,238
"1873425",119,488
"2846775",276,488
"3028711",445,488
"517719",262,488
"55208",389,488
"1961713",474,487
"420402",197,487
"52774",318,487
"715179",112,487
"1223514",324,486
"1851",330,486
"2116510",304,486
"2175091",90,486
"670052",339,486
"1188319",145,485
"2895484",36,485
"262324",180,484
"2828862",388,484
"2867236",199,484
"62140",328,484
"100225",341,483
"721785",190,483
"1234841",106,482
"299262",210,482
"1118379",363,481
"1379870",158,481
"1609531",8,481
"33008",273,481
"392610",226,481
"398049",117,481
"1299",247,480
"158841",361,480
"2909671",167,480
"320497",228,480
"1768108",293,479
"375489",125,479
"1881069",217,478
"2859228",148,478
"487184",181,478
"283878",252,477
"2819280",190,476
"28152",298,475
"1046",171,474
"2493677",242,474
"387343",293,474
"914",130,474
"1652545",336,473
"291594",262,472
"47886",167,472
"292800",237,471
"2932248",249,471
"33010",290,471
"393765",170,471
"564137",220,471
"575200",306,471
"83564",166,471
"1655",261,470
"2931976",267,470
"3021710",174,470
"3075121",303,470
"641491",273,470
"1795032",266,469
"1850526",153,469
"265976",405,469
"2937442",19,469
"639313",251,469
"1353136",345,468
"2017482",249,468
"2127060",177,468
"2319843",242,468
"3041766",314,468
"88723",248,468
"1619153",171,467
"2683284",247,467
"2712698",370,467
"2831968",342,467
"3039160",467,380
"57497",255,467
"2778876",53,466
"216851",255,465
"2932254",210,465
"2961939",304,465
"33072",240,465
"1495638",464,305
"1980001",464,311
"99",270,464
"1055487",14,463
"1494608",311,463
"2654325",20,462
"463024",145,462
"2904243",279,461
"511062",179,461
"1931241",198,460
"2953750",239,460
"351671",209,460
"59737",332,460
"1198301",280,459
"1661694",419,459
"2520506",135,459
"1758178",252,458
"2777983",105,458
"31963",321,458
"1400387",126,457
"2045451",421,457
"3025666",94,457
"2614441",9,456
"426114",134,456
"1288494",156,455
"218936",177,455
"2528027",140,455
"3067904",262,455
"1073",191,454
"1802",369,454
"202907",169,454
"2856522",4,454
"55968",257,454
"79263",130,454
"229731",259,453
"2708079",265,453
"12960",124,452
"2871169",452,256
"2911520",176,452
"3061632",201,452
"318147",96,452
"555317",264,452
"68203",452,337
"1703250",65,451
"2045200",7,451
"2590785",451,287
"2817475",327,451
"119484",204,450
"859143",56,450
"1399115",54,449
"1401995",288,449
"162496",299,449
"167964",140,449
"2675233",70,449
"2963434",285,449
"302485",194,449
"81",163,449
"1281578",215,448
"49283",178,448
"2596911",447,410
"2596915",196,447
"1649486",197,446
"1173273",32,445
"1307763",235,445
"1851167",445,384
"2579977",134,445
"2963433",240,445
"638849",207,445
"1458461",186,444
"1637837",175,444
"2587842",214,444
"876",199,444
"2997336",29,443
"3031996",258,443
"459529",5,443
"152268",36,442
"2079792",283,442
"1537400",146,441
"1830",284,441
"2498113",142,441
"2605989",154,441
"2860285",324,441
"298",32,441
"3031997",15,441
"497967",177,441
"1644056",316,440
"82983",192,440
"1108",196,439
"1870820",149,439
"259",236,438
"2682776",438,345
"2871174",437,328
"3017782",311,437
"3061629",346,437
"472181",236,437
"507626",211,437
"2480625",295,435
"2830996",345,435
"564064",181,435
"37931",384,434
"2489212",319,433
"901",202,433
"2494550",228,432
"2775159",432,365
"467975",223,432
"481743",130,432
"1241982",14,431
"1452",95,431
"1851505",211,431
"2448483",207,431
"2881056",291,431
"2907343",224,431
"2996034",168,431
"3042029",20,431
"442",197,431
"1771309",234,430
"2999067",346,430
"894",171,430
"1860122",152,429
"2867016",211,429
"2511069",186,428
"2678256",6,428
"2703789",117,428
"2773264",65,428
"2774562",326,428
"404941",258,428
"1155739",127,427
"1282737",252,427
"154981",207,427
"2350",130,427
"2583822",278,427
"2750025",341,427
"2778902",90,427
"881",196,427
"1134435",195,426
"216816",284,426
"2735870",175,426
"1547898",283,425
"171549",130,425
"1758196",216,425
"1851395",293,425
"195913",239,425
"2057025",171,425
"2652443",210,425
"290400",180,424
"3057057",424,383
"358099",268,424
"1076926",423,410
"194924",166,423
"203135",270,423
"2161816",283,423
"255984",190,423
"3031727",187,423
"1809410",114,422
"349751",256,422
"2949993",252,421
"2994495",26,421
"1178516",165,420
"1748965",262,420
"40576",210,420
"1808979",143,419
"2745947",144,419
"634157",207,419
"1649184",375,418
"1798205",207,417
"2902623",238,417
"3064288",270,417
"2964616",308,416
"47716",416,345
"712368",0,416
"1656",239,415
"1727",282,415
"1737425",415,324
"2817656",170,415
"2987533",415,191
"462710",298,415
"1007105",136,414
"107",122,414
"1335757",153,414
"2859226",233,414
"341027",10,414
"53409",47,414
"1279",87,413
"239759",176,413
"2986829",18,413
"1472",106,412
"1552990",231,412
"2185142",171,412
"163359",162,411
"2954087",34,411
"2881234",182,410
"2931399",385,410
"67294",297,410
"1379910",281,409
"1094342",134,408
"1565605",90,408
"2039234",266,408
"84406",47,408
"1581038",53,407
"1985254",407,406
"2954082",27,407
"376170",240,407
"682956",40,407
"2843200",256,406
"29533",30,406
"29288",274,405
"43617",291,405
"702114",144,405
"1280",178,404
"1703340",212,404
"2672567",47,404
"28065",146,404
"313985",134,404
"441500",221,404
"2020486",269,403
"2590774",403,273
"2886510",13,403
"679318",244,403
"1301",160,402
"2599819",218,402
"461393",263,402
"1211326",138,401
"1333523",214,401
"160799",92,401
"2080740",249,401
"2694930",246,401
"2699430",165,401
"2875777",301,401
"122",126,399
"2294119",65,399
"2894187",290,399
"59893",36,399
"2886935",284,398
"699433",242,398
"797277",398,341
"1121358",290,397
"3042028",28,397
"676210",21,397
"1385715",152,395
"2571030",228,395
"2867022",197,395
"3068275",237,395
"556257",161,395
"1048396",218,394
"1467",39,394
"3048007",206,394
"1928",393,282
"2683272",22,393
"2904242",195,393
"2012",265,392
"2864040",26,392
"2986280",132,392
"3003261",35,392
"35746",219,392
"1017270",81,391
"152260",160,391
"1446467",191,390
"1930622",179,390
"2057798",213,390
"2728022",75,390
"1173270",24,389
"1968839",109,389
"538949",207,389
"68909",232,389
"1703",219,388
"1890424",174,388
"2710596",123,388
"29543",165,388
"400092",192,388
"1335613",195,387
"178339",285,387
"2584944",144,387
"2749086",140,387
"2886361",8,387
"3052086",273,387
"38304",218,387
"520056",19,387
"1662285",37,386
"2495582",155,386
"2980100",151,386
"182210",163,385
"1834519",128,385
"1883414",165,385
"2009329",228,385
"1407499",212,384
"1930277",133,384
"2718876",243,384
"106633",160,383
"1173025",176,383
"2779361",117,383
"29311",222,383
"1932360",205,382
"2730359",147,382
"2732161",38,382
"710648",1,382
"83219",169,382
"186188",180,381
"2742653",381,83
"441501",225,381
"980251",108,381
"172713",84,380
"2697563",294,380
"2854261",288,380
"340320",218,380
"984",97,380
"116718",103,379
"2739057",222,379
"2816475",201,379
"2962672",265,379
"44750",217,379
"879",189,379
"2664893",378,329
"2735563",140,378
"274",209,378
"2931930",119,378
"2979870",170,378
"3015158",195,378
"2590775",343,377
"2708352",6,377
"2916410",165,377
"2908651",190,376
"3022676",123,376
"44012",211,376
"1500686",15,375
"2769067",207,375
"2781021",184,375
"2867020",221,375
"62320",190,375
"2654238",17,374
"67351",316,374
"959",133,374
"2341117",106,373
"2781022",184,373
"2861288",265,373
"2895487",13,373
"672",268,373
"1407",59,372
"1547283",46,372
"1670",273,372
"1910952",270,372
"285091",145,372
"2961595",234,372
"337243",211,372
"2663121",251,371
"544580",237,371
"2796927",199,370
"2953748",190,370
"85017",245,370
"2057800",213,369
"265959",171,369
"2738126",66,369
"2909672",222,369
"328813",202,369
"361111",151,369
"1030",120,368
"1170562",36,368
"1547448",226,368
"2239",221,368
"2528017",136,368
"2764185",135,368
"2939437",194,368
"571177",229,368
"199136",285,367
"2527968",105,367
"2603215",160,367
"2654218",106,367
"2666025",122,367
"2872158",198,367
"292414",177,367
"3032283",220,367
"9",281,367
"1795874",165,366
"2071",259,365
"2175644",121,365
"675090",203,365
"2601122",15,364
"271420",130,364
"1821621",162,363
"1889240",162,363
"2681547",140,363
"392011",168,363
"2496837",154,362
"2707525",109,362
"28232",179,362
"2986823",35,362
"82985",164,362
"913107",131,362
"1664069",94,361
"1906738",177,361
"2585118",181,361
"63561",189,360
"936337",166,360
"2691359",112,359
"3033389",211,359
"756828",29,359
"1703338",151,358
"2489213",202,358
"2598458",91,358
"215221",159,357
"121292",334,356
"2615203",126,356
"45495",21,356
"146923",355,255
"2884805",29,355
"2886936",263,355
"3024245",197,355
"332411",91,355
"1510150",147,354
"2995155",148,354
"370405",70,354
"2371",353,206
"2697370",353,111
"2884876",189,353
"379347",174,352
"604330",155,352
"133924",145,351
"1487865",187,351
"1922217",195,351
"153496",156,350
"2014076",68,350
"2748873",350,338
"2762896",6,350
"2806442",239,350
"2949307",213,350
"436",197,350
"88724",173,350
"1297617",129,349
"70411",103,349
"74030",192,349
"184917",263,348
"2886940",180,348
"2895474",25,348
"3032281",171,348
"743836",177,348
"1586232",200,347
"2724135",60,347
"947919",145,347
"2732364",45,346
"2866282",10,346
"2557994",35,345
"29570",141,345
"2961598",188,345
"92947",167,345
"2175621",165,344
"2609252",218,344
"2666185",135,344
"2904121",5,344
"2968490",8,344
"65958",177,344
"166501",183,343
"1987723",111,343
"296842",160,343
"3015150",193,343
"38302",223,343
"521520",78,343
"867076",55,343
"1117645",56,342
"2836432",199,342
"658643",12,342
"1288121",151,341
"1874",189,341
"2500533",115,341
"1235990",129,340
"1906272",85,340
"629680",229,340
"73029",101,340
"1648404",145,339
"168934",234,339
"2599296",172,339
"2994972",191,339
"1891787",148,338
"2201271",93,338
"2527867",181,338
"2718",121,338
"2722820",239,338
"33059",119,338
"512763",292,338
"33071",176,337
"1765049",101,336
"215689",336,316
"252514",95,336
"2587848",68,336
"2675218",219,336
"2734634",156,336
"2905879",10,336
"297",165,336
"307580",108,336
"1177",90,335
"1331910",121,335
"261284",170,335
"265606",105,335
"367190",335,277
"1398",65,334
"2782655",183,334
"2875539",106,334
"2893885",24,334
"319501",283,334
"471189",184,334
"1516059",131,333
"1532555",164,333
"1833",180,333
"255475",150,333
"2583823",144,333
"496057",108,333
"75291",249,333
"2016196",148,332
"2582913",86,332
"2779519",198,332
"3031802",37,332
"3073816",37,332
"336820",71,332
"2979868",78,331
"310783",142,331
"334542",185,331
"64104",48,331
"1179672",26,330
"2364271",330,90
"2837511",41,330
"2079535",183,329
"2509456",116,329
"2916755",87,329
"3031114",219,329
"274537",176,328
"2996035",26,328
"3017781",239,328
"1573704",27,327
"2497325",193,327
"2560058",177,327
"2963939",95,327
"1789224",77,326
"2247",171,326
"2886359",326,168
"3003256",53,326
"1280948",125,325
"2108399",153,325
"71254",212,325
"1335746",111,324
"1389192",98,324
"1404244",168,324
"147206",192,324
"1632865",96,324
"2585119",152,324
"2675099",192,324
"2774015",324,324
"2805590",287,324
"2829498",2,324
"1855331",8,323
"2691417",82,323
"2692125",184,323
"445930",254,323
"89154",204,323
"1501",53,322
"157779",121,322
"245188",147,322
"2613771",22,322
"2907623",30,322
"2997335",322,210
"660522",165,322
"68239",322,250
"1072256",187,321
"156978",161,321
"2079791",213,321
"231439",148,321
"332999",64,321
"421628",161,321
"1197717",136,320
"2794089",160,320
"2883100",186,320
"2986928",142,320
"496056",114,320
"1441095",90,319
"191610",170,319
"2909669",110,319
"666",124,319
"146939",110,318
"1933880",177,318
"78448",179,318
"797291",63,318
"82986",64,318
"1907662",167,317
"214856",161,317
"2108523",132,316
"2763010",121,316
"670",140,316
"794846",257,316
"1986034",265,315
"246",22,315
"2609808",315,245
"266009",43,315
"2733571",184,315
"59561",201,315
"748197",167,315
"84022",6,315
"2000",185,314
"2665645",23,314
"2761579",147,314
"3028314",148,314
"106",130,313
"1590041",91,313
"191292",203,313
"2910984",152,313
"2949995",196,313
"2961941",47,313
"2578106",65,312
"2740163",102,312
"3033392",152,312
"3052091",36,312
"1356852",167,311
"1372",126,311
"2259595",85,311
"43675",155,311
"52022",179,311
"29284",165,310
"421767",36,310
"1211807",41,309
"1563703",11,309
"1769779",80,309
"1773",167,309
"2795738",36,309
"2830999",309,180
"2870840",3,309
"2961574",200,309
"3025667",10,309
"3029084",180,309
"43771",159,309
"483547",119,309
"119977",145,308
"1457",149,308
"1580596",89,308
"1842536",308,297
"1945512",51,308
"2737173",168,308
"57494",212,308
"665099",37,308
"1442136",125,307
"1486991",307,235
"1886",293,307
"2545455",81,307
"2597515",197,307
"2692134",84,307
"273384",169,307
"284581",62,307
"2938695",206,307
"2962673",200,307
"33011",179,307
"1385664",165,306
"187491",183,306
"2173831",104,306
"2898076",18,306
"29571",184,306
"35701",132,306
"38289",176,306
"41295",110,306
"2500532",278,305
"2785785",82,305
"3016087",179,305
"3028878",192,305
"310575",180,305
"628",148,305
"648794",201,305
"1188315",283,304
"1470347",122,304
"1632780",158,304
"1648923",121,304
"1940621",38,304
"2086585",159,304
"2951804",193,304
"3068314",125,304
"1636423",54,303
"2991053",42,303
"1852970",12,302
"2704140",20,302
"2716879",43,302
"2979862",241,302
"55148",165,302
"83677",193,302
"227866",37,301
"2964609",221,301
"1397264",97,300
"164759",76,300
"2259620",110,300
"2789740",72,300
"2796139",140,300
"2893883",21,300
"2937524",192,300
"2822844",86,299
"2876194",183,299
"3015952",102,299
"3033390",148,299
"3059028",170,299
"40577",166,299
"454171",108,299
"1420917",104,298
"1781",200,298
"1881022",298,171
"1909299",135,298
"2769486",89,298
"3017784",228,298
"34008",171,298
"641",176,298
"657",101,298
"1491",71,297
"2592345",55,297
"2813778",140,297
"2831149",297,182
"2878535",181,297
"528343",20,297
"2495430",106,296
"2883169",162,296
"33995",176,296
"62322",96,296
"657387",122,296
"1526412",157,295
"1871022",170,295
"2604941",27,295
"3003263",17,295
"363852",70,295
"1751150",100,294
"1866326",94,294
"2758563",59,294
"3059027",146,294
"520",93,294
"59282",139,294
"887061",51,294
"2961597",130,293
"446660",156,293
"1684",141,292
"2742134",292,161
"2819999",292,135
"2946605",138,292
"1336795",10,291
"1630135",154,291
"2572921",148,291
"2951988",246,291
"2954099",19,291
"3050898",85,291
"44013",67,291
"2576307",5,290
"2651284",33,290
"2697565",171,290
"2902624",199,290
"2992441",147,290
"255247",32,289
"31993",132,289
"637",289,75
"1162",161,288
"1411316",78,288
"2163011",74,288
"2602067",118,288
"2692233",288,227
"2785908",72,288
"2811108",185,288
"2886046",205,288
"29489",172,288
"3033388",132,288
"1416779",37,287
"264697",34,287
"2766984",67,287
"2831894",15,287
"3033809",269,287
"1473112",77,286
"2173174",196,286
"2675877",121,286
"3002901",176,286
"44742",185,286
"1532905",92,285
"2831896",285,68
"2933872",39,285
"29494",122,285
"2997337",143,285
"44675",111,285
"869888",172,285
"2587850",116,284
"2714935",149,284
"2724469",284,190
"2983267",12,284
"3039392",93,284
"416273",145,284
"447471",124,284
"471827",121,284
"493",21,284
"1712516",47,283
"2175641",108,283
"2608981",132,283
"2819994",283,142
"2897333",21,283
"2911172",50,283
"897",153,283
"1457250",164,282
"2482728",58,282
"2816859",226,282
"2879119",53,282
"3029061",124,282
"1537274",118,281
"189425",45,281
"2292447",87,281
"2304594",97,281
"2748863",58,281
"2924033",31,281
"2982524",157,281
"1434072",133,280
"2986281",105,280
"1333845",41,279
"1903414",149,279
"2728023",81,279
"2978973",136,279
"403",97,279
"1543721",148,278
"162209",128,278
"1679096",153,278
"1679444",87,278
"2052660",32,278
"2249356",17,278
"2478552",19,278
"2954080",56,278
"328814",124,278
"108486",141,277
"1214604",218,277
"1667168",141,277
"1696072",142,277
"223182",171,277
"2796470",81,277
"476157",104,277
"45401",93,276
"580165",38,276
"745377",180,276
"1325724",275,244
"142864",24,275
"158849",275,211
"179637",157,275
"2282124",270,275
"2789857",193,275
"2807626",123,275
"38313",125,275
"555573",149,275
"624",275,60
"1618207",132,274
"3033810",274,249
"3058963",121,274
"1003114",121,273
"2743",105,273
"1224749",21,272
"129338",99,272
"2218628",116,272
"2682091",60,272
"2994971",206,272
"312277",13,272
"37448",96,272
"77635",158,272
"79885",73,272
"1550728",112,271
"1678129",111,271
"1916917",169,271
"2175660",155,271
"239934",91,271
"2738883",86,271
"2744520",148,271
"2806989",45,271
"2929799",19,271
"651822",147,271
"1017351",143,270
"1138383",160,270
"2732163",60,270
"2878098",61,270
"1302376",9,269
"1827469",111,269
"1842535",110,269
"1930274",99,269
"277",127,269
"2880651",125,269
"42353",73,269
"1338",4,268
"172827",124,268
"1902245",141,268
"2161747",135,268
"2175149",176,268
"2714936",103,268
"302406",188,268
"3067903",140,268
"3075123",195,268
"463192",84,268
"655307",81,268
"1916956",96,267
"2202000",227,267
"265960",131,267
"2878915",69,267
"519081",111,267
"1536769",48,266
"1661",138,266
"2709784",56,266
"2714934",137,266
"497726",65,266
"91915",94,266
"1353260",201,265
"137584",95,265
"138072",186,265
"1821625",265,195
"2777367",6,265
"3031916",165,265
"1178482",122,264
"147212",18,264
"1571",42,264
"2169583",33,264
"2600177",95,264
"45462",125,264
"83263",213,264
"2171755",102,263
"2666139",116,263
"3058432",28,263
"413810",128,263
"1126",104,262
"2035811",111,262
"2237",149,262
"2885078",163,262
"2933562",142,262
"658642",17,262
"995",52,262
"1536771",49,261
"181663",119,261
"2058625",83,261
"2725563",159,261
"2982699",180,261
"3021811",254,261
"32046",82,261
"536441",46,261
"81412",124,261
"17",30,260
"1891671",216,260
"189426",46,260
"1960083",185,260
"2048283",123,260
"2680004",169,260
"2904129",55,260
"1379909",182,259
"2738843",11,259
"2837504",49,259
"2879116",133,259
"2895470",3,259
"29487",123,259
"3035471",146,259
"171163",161,258
"1775880",119,258
"1898733",116,258
"2599399",149,258
"2662364",29,258
"2682228",108,258
"2829187",44,258
"2268026",63,257
"2562282",91,257
"90627",53,257
"1906",233,256
"434",136,256
"208199",29,255
"2588534",23,255
"2594459",255,167
"2861799",9,255
"2876193",143,255
"2904245",68,255
"3032584",133,255
"3034025",165,255
"323449",161,255
"1653831",72,254
"2003188",123,254
"225971",93,254
"2819290",29,254
"371142",35,254
"418223",173,254
"104623",229,253
"151895",37,253
"2070369",121,253
"2072408",136,253
"2086577",37,253
"2482769",30,253
"2815309",86,253
"2898795",126,253
"3028315",29,253
"238834",35,252
"2864102",42,252
"110539",217,251
"1479019",181,251
"2003121",6,251
"2725558",119,251
"2829809",92,251
"2878680",146,251
"2913412",251,200
"2916397",138,251
"2983233",145,251
"407217",94,251
"427923",130,251
"1479",54,250
"1811807",80,250
"2044521",141,250
"2778064",150,250
"2894755",94,250
"33934",60,250
"401471",120,250
"435905",104,250
"650",214,250
"875171",99,250
"1262452",234,249
"2490452",79,249
"3033387",177,249
"484429",131,249
"1277350",104,248
"1484898",128,248
"2033438",248,107
"2067572",16,248
"2750620",158,248
"2853159",31,248
"3041497",248,150
"872",107,248
"88431",63,248
"2175664",147,247
"2488665",83,247
"2895286",55,247
"2898151",110,247
"35798",77,247
"1715691",125,246
"247480",38,246
"2735795",83,246
"2811425",81,246
"2856523",54,246
"3015983",102,246
"48074",105,246
"1532552",38,245
"2698458",183,245
"2794574",6,245
"3042026",245,182
"394733",81,245
"1379040",124,244
"1531429",139,244
"1778675",98,244
"1827305",244,172
"2012495",12,244
"2434",132,244
"1550024",190,243
"1566351",108,243
"186826",42,243
"2565926",74,243
"2609415",96,243
"2758573",132,243
"441209",142,243
"92942",60,243
"133926",156,242
"135619",89,242
"2049",107,242
"2978474",135,242
"1312072",13,241
"1680",241,173
"1852390",148,241
"2483033",144,241
"2725684",68,241
"2777984",64,241
"278153",110,241
"158327",204,240
"1703969",240,94
"19",113,240
"218208",112,240
"2830994",240,161
"2939414",240,234
"649196",31,240
"747",103,240
"182710",39,239
"2609254",173,239
"2609258",154,239
"1385663",127,238
"1603886",131,238
"169133",147,238
"2748320",45,238
"29542",90,238
"48073",101,238
"1890302",33,237
"2893884",13,237
"300825",237,90
"3034024",133,237
"3051171",122,237
"84110",97,237
"154",130,236
"199592",159,236
"2508880",151,236
"2772254",5,236
"2795687",100,236
"3003262",35,236
"1351",24,235
"1353147",93,235
"2364787",111,235
"2562582",102,235
"418701",69,235
"1046043",108,234
"1080068",85,234
"208216",110,234
"2749807",37,234
"2785907",92,234
"2855836",223,234
"3032287",52,234
"367825",115,234
"38286",136,234
"38288",143,234
"1076596",84,233
"1710539",124,233
"188932",63,233
"1925020",47,233
"199441",74,233
"2986837",28,233
"632",194,233
"75293",207,233
"1535204",30,232
"1902",232,174
"2897177",55,232
"120961",114,231
"2153485",231,186
"224402",131,231
"252307",82,231
"2527971",156,231
"2563602",231,156
"267212",103,231
"274539",115,231
"2747817",151,231
"2851540",231,186
"3059026",11,231
"44250",61,231
"1173288",25,230
"1751046",51,230
"218284",25,230
"2806252",118,230
"29382",144,230
"3050112",48,230
"437505",153,230
"1908198",229,142
"2005464",56,229
"2055893",108,229
"2303528",89,229
"2707005",49,229
"2709392",121,229
"2961571",104,229
"348826",109,229
"35841",29,229
"668",23,229
"930805",103,229
"163202",134,228
"1778263",228,166
"2008793",55,228
"2058624",108,228
"2853258",150,228
"2874213",63,228
"2900738",82,228
"3053904",158,228
"1076588",72,227
"1898738",116,227
"230089",123,227
"2735316",225,227
"2778058",32,227
"2806553",93,227
"393662",96,227
"53501",116,227
"607712",76,227
"676",102,227
"698828",84,227
"2057743",146,226
"2664899",43,226
"2745199",89,226
"85072",91,226
"239935",99,225
"2866573",99,225
"2876190",166,225
"290110",225,93
"1217908",73,224
"2678688",152,224
"2796143",88,224
"2953747",135,224
"370324",110,224
"52773",155,224
"882626",56,224
"1492737",23,223
"2072409",216,223
"2303750",223,189
"333367",136,223
"355249",173,223
"44577",60,223
"712528",109,223
"72276",90,223
"1136497",161,222
"1179669",222,78
"2094021",222,210
"2601894",98,222
"260552",72,222
"2781023",109,222
"1422",88,221
"155077",56,221
"191579",23,221
"1920110",205,221
"2026885",119,221
"3015166",94,221
"712710",112,221
"2364272",220,115
"2583374",114,220
"2662363",97,220
"2772253",146,220
"2871694",117,220
"34102",67,220
"648999",119,220
"13769",153,219
"1401",67,219
"2528019",58,219
"3070658",76,218
"152794",127,217
"1628392",94,217
"2490858",84,217
"401472",140,217
"43658",55,217
"45668",50,217
"1068",83,216
"135622",145,216
"254758",44,216
"2931977",121,216
"43770",100,216
"2924032",25,215
"2929796",38,215
"294699",32,215
"2956836",215,177
"2961570",130,215
"3004129",99,215
"421",66,215
"576610",76,215
"626932",80,215
"86173",89,215
"940557",61,215
"1940",148,214
"232348",97,214
"2518177",22,214
"2528037",56,214
"308865",31,214
"32011",24,214
"72361",62,214
"847",138,214
"944547",0,214
"2043170",99,213
"225422",96,213
"2764720",84,213
"2995174",35,213
"3073561",71,213
"349221",95,213
"679663",100,213
"784",14,213
"1137095",52,212
"128574",57,212
"1353277",212,65
"1465",46,212
"1520670",149,212
"1685",101,212
"171404",91,212
