name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	3125	1008	4133	0.00032
Mesorhizobium sp. L-2-11	2744521	S	3043	1178	4221	0.00033
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	2866	2454	5320	0.00041
Mesorhizobium sp. INR15	2654248	S	2862	415	3277	0.00025
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	2808	1193	4001	0.00031
Mesorhizobium sp. PAMC28654	2880934	S	2792	526	3318	0.00026
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	2769	1280	4049	0.00031
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	2401	812	3213	0.00025
Mesorhizobium sp. B4-1-4	2589888	S	2314	564	2878	0.00022
Mesorhizobium sp. B2-1-8	2589967	S	2174	674	2848	0.00022
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	1900	667	2567	0.00020
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	1786	688	2474	0.00019
Mesorhizobium sp. NZP2077	2483404	S	1775	600	2375	0.00018
Mesorhizobium sp. L-8-10	2744523	S	1665	5304	6969	0.00054
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	1614	611	2225	0.00017
Mesorhizobium sp. 113-3-3	2744516	S	1529	861	2390	0.00019
Mesorhizobium sp. L-8-3	2744522	S	1523	4982	6505	0.00051
Mesorhizobium sp. NBSH29	2654249	S	1491	107	1598	0.00012
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	1471	3950	5421	0.00042
Mesorhizobium sp. 113-1-2	2744515	S	1448	733	2181	0.00017
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	1405	3590	4995	0.00039
Mesorhizobium sp. NZP2298	2483403	S	1277	781	2058	0.00016
Mesorhizobium sp. AA22	1854057	S	1232	809	2041	0.00016
Mesorhizobium sp. 113-3-9	2744517	S	1173	898	2071	0.00016
Mesorhizobium sp. WSM1497	278153	S	374	821	1195	0.00009
Mesorhizobium sp. 131-3-5	2744520	S	185	621	806	0.00006
Mesorhizobium sp. NZP2234	2483402	S	176	684	860	0.00007
Mesorhizobium sp. 131-2-5	2744519	S	134	978	1112	0.00009
Mesorhizobium terrae	2725666	S	3824	1250	5074	0.00039
Mesorhizobium opportunistum	593909	S	3089	1306	4395	0.00034
Mesorhizobium amorphae	71433	S	2646	643	3289	0.00026
Mesorhizobium ciceri	39645	S	1905	5012	6917	0.00054
Mesorhizobium loti	381	S	1758	15576	17334	0.00135
Mesorhizobium australicum	536018	S	1735	565	2300	0.00018
Mesorhizobium huakuii	28104	S	1601	1284	2885	0.00022
Mesorhizobium erdmanii	1777866	S	1591	467	2058	0.00016
Mesorhizobium japonicum	2066070	S	1360	1030	2390	0.00019
Aquibium microcysteis	675281	S	6638	1903	8541	0.00066
Aquibium oceanicum	1670800	S	4935	1178	6113	0.00047
Aminobacter sp. MSH1	374606	S	3472	2195	5667	0.00044
Aminobacter sp. SR38	2774562	S	743	3295	4038	0.00031
Aminobacter sp. MDW-2	2666139	S	434	2135	2569	0.00020
Aminobacter aminovorans	83263	S	480	1692	2172	0.00017
Nitratireductor sp. SY7	2599600	S	4189	801	4990	0.00039
Nitratireductor sp. OM-1	1756988	S	1950	341	2291	0.00018
Nitratireductor kimnyeongensis	430679	S	1213	181	1394	0.00011
Phyllobacterium sp. T1018	555316	S	1361	174	1535	0.00012
Phyllobacterium sp. 628	2718938	S	709	93	802	0.00006
Phyllobacterium sp. T1293	555317	S	642	73	715	0.00006
Phyllobacterium zundukense	1867719	S	1408	199	1607	0.00012
Roseitalea porphyridii	1852022	S	3171	552	3723	0.00029
Hoeflea sp. IMCC20628	1620421	S	1236	122	1358	0.00011
Hoeflea phototrophica	244596	S	1173	142	1315	0.00010
Oricola thermophila	2742145	S	2282	321	2603	0.00020
Salaquimonas pukyongi	2712698	S	960	43	1003	0.00008
Lentilitoribacter sp. Alg239-R112	2305987	S	82	1	83	0.00001
Methylobacterium nodulans	114616	S	7935	1064	8999	0.00070
Methylobacterium sp. 17Sr1-1	2202826	S	3558	1631	5189	0.00040
Methylobacterium sp. WL1	2603276	S	3229	657	3886	0.00030
Methylobacterium sp. C1	1479019	S	627	3941	4568	0.00035
Methylobacterium sp. XJLW	739141	S	256	2786	3042	0.00024
Methylobacterium aquaticum	270351	S	7099	3004	10103	0.00078
Methylobacterium oryzae	334852	S	5940	4891	10831	0.00084
Methylobacterium durans	2202825	S	5112	767	5879	0.00046
Methylobacterium radiodurans	2202828	S	4787	1220	6007	0.00047
Methylobacterium currus	2051553	S	4529	1845	6374	0.00049
Methylobacterium organophilum	410	S	3791	2122	5913	0.00046
Methylobacterium terrae	2202827	S	3692	1653	5345	0.00042
Methylobacterium tardum	374432	S	3285	1078	4363	0.00034
Methylobacterium mesophilicum	39956	S	3259	651	3910	0.00030
Methylobacterium brachiatum	269660	S	3201	1145	4346	0.00034
Methylobacterium indicum	1775910	S	3052	1444	4496	0.00035
Methylobacterium radiotolerans	31998	S	2174	10294	12468	0.00097
Methylobacterium phyllosphaerae	418223	S	466	1413	1879	0.00015
Microvirga sp. VF16	2807101	S	14541	2326	16867	0.00131
Microvirga sp. 17 mud 1-3	2082949	S	4879	1067	5946	0.00046
Microvirga ossetica	1882682	S	13128	2357	15485	0.00120
Microvirga thermotolerans	2651334	S	6527	1847	8374	0.00065
Methylorubrum populi	223967	S	6698	3215	9913	0.00077
Methylorubrum extorquens	408	S	5137	8088	13225	0.00103
Methylorubrum sp. B1-46	2897334	S	2208	940	3148	0.00024
Methylorubrum zatmanii	29429	S	174	848	1022	0.00008
Pseudolabrys taiwanensis	331696	S	13392	2304	15696	0.00122
Pseudolabrys sp. FHR47	2562284	S	11975	2198	14173	0.00110
Starkeya novella	921	S	9465	3559	13024	0.00101
Starkeya sp. ORNL1	2709380	S	7117	1465	8582	0.00067
Xanthobacter dioxanivorans	2528964	S	5504	1912	7416	0.00058
Xanthobacter sp. YC-JY1	2419844	S	1820	1931	3751	0.00029
Xanthobacter autotrophicus	280	S	1691	1942	3633	0.00028
Ancylobacter sp. TS-1	1850374	S	4085	1742	5827	0.00045
Ancylobacter polymorphus	223390	S	3907	1942	5849	0.00045
Ancylobacter pratisalsi	1745854	S	3105	726	3831	0.00030
Labrys sp. KNU-23	2789216	S	6707	716	7423	0.00058
Azorhizobium caulinodans	7	S	3851	838	4689	0.00036
Rhodoplanes sp. Z2-YC6860	674703	S	33350	3349	36699	0.00285
Hyphomicrobium denitrificans	53399	S	6665	681	7346	0.00057
Hyphomicrobium sp. MC1	717785	S	6541	423	6964	0.00054
Hyphomicrobium nitrativorans	1427356	S	4074	357	4431	0.00034
Methyloceanibacter caenitepidi	1384459	S	2400	547	2947	0.00023
Methyloceanibacter sp. wino2	2170729	S	2369	576	2945	0.00023
Methyloligella sp. GL2	2742204	S	3582	453	4035	0.00031
Aquabacter sp. L1I39	2820278	S	3311	565	3876	0.00030
Rhodomicrobium vannielii	1069	S	2622	187	2809	0.00022
Caenibius sp. WL	2872646	S	1128	232	1360	0.00011
Caenibius tardaugens	169176	S	838	738	1576	0.00012
Candidatus Filomicrobium marinum	1608628	S	1138	34	1172	0.00009
Devosia sp. A16	1736675	S	10730	1336	12066	0.00094
Devosia sp. JXJ CY 41	2917991	S	2337	434	2771	0.00022
Devosia sp. SL43	2806348	S	2191	410	2601	0.00020
Devosia sp. 1566	2499144	S	1972	221	2193	0.00017
Devosia sp. I507	2083786	S	1626	506	2132	0.00017
Devosia sp. MC521	2759954	S	792	133	925	0.00007
Devosia ginsengisoli	400770	S	2635	495	3130	0.00024
Devosia salina	2860336	S	2328	801	3129	0.00024
Devosia beringensis	2657486	S	2320	354	2674	0.00021
Devosia oryziradicis	2801335	S	2294	438	2732	0.00021
Devosia rhizoryzae	2774137	S	2083	228	2311	0.00018
Youhaiella tibetensis	1447062	S	3291	777	4068	0.00032
Paradevosia shaoguanensis	1335043	S	3249	1290	4539	0.00035
Pelagibacterium halotolerans	531813	S	1496	177	1673	0.00013
Maritalea myrionectae	454601	S	299	10	309	0.00002
Bosea sp. Tri-49	1867715	S	6077	1446	7523	0.00058
Bosea sp. F3-2	2599640	S	5922	1966	7888	0.00061
Bosea sp. RAC05	1842539	S	5293	1770	7063	0.00055
Bosea sp. ANAM02	2020412	S	4775	1844	6619	0.00051
Bosea sp. AS-1	2015316	S	4720	1549	6269	0.00049
Bosea sp. PAMC 26642	1792307	S	3989	880	4869	0.00038
Bosea vaviloviae	1526658	S	4504	1132	5636	0.00044
Aureimonas sp. SA4125	2826993	S	3867	747	4614	0.00036
Aureimonas sp. AU20	1349819	S	3363	502	3865	0.00030
Aureimonas sp. OT7	2816454	S	1754	1520	3274	0.00025
Aureimonas populi	1701758	S	2943	590	3533	0.00027
Aureimonas mangrovi	2758041	S	2733	597	3330	0.00026
Aureimonas altamirensis	370622	S	1850	640	2490	0.00019
Martelella sp. AD-3	686597	S	986	2929	3915	0.00030
Martelella mediterranea	293089	S	1858	700	2558	0.00020
Martelella endophytica	1486262	S	1683	380	2063	0.00016
Martelella lutilitoris	2583532	S	901	780	1681	0.00013
Aurantimonas sp. HBX-1	2906072	S	5044	1576	6620	0.00051
Nordella sp. HKS 07	2712222	S	11152	636	11788	0.00092
Pseudorhodoplanes sinuspersici	1235591	S	9096	687	9783	0.00076
Terrihabitans soli	708113	S	2588	300	2888	0.00022
Candidatus Hodgkinia cicadicola	573658	S	50	0	50	0.00000
Methylocystis parvus	134	S	2527	310	2837	0.00022
Methylocystis bryophila	655015	S	2509	265	2774	0.00022
Methylocystis heyeri	391905	S	2297	267	2564	0.00020
Methylocystis sp. SC2	187303	S	1491	417	1908	0.00015
Methylocystis sp. SB2	743836	S	557	915	1472	0.00011
Methylocystis rosea	173366	S	1650	1300	2950	0.00023
Methylosinus trichosporium	426	S	3258	681	3939	0.00031
Methylosinus sp. C49	2699395	S	2712	554	3266	0.00025
Stappia indica	538381	S	4831	1215	6046	0.00047
Stappia sp. ES.058	1881061	S	2481	333	2814	0.00022
Roseibium aggregatum	187304	S	2633	392	3025	0.00023
Roseibium alexandrii	388408	S	756	71	827	0.00006
Pannonibacter phragmitetus	121719	S	3355	2436	5791	0.00045
Labrenzia sp. VG12	2021862	S	1466	183	1649	0.00013
Labrenzia sp. PHM005	2590016	S	628	52	680	0.00005
Labrenzia sp. THAF82	2587861	S	591	39	630	0.00005
Pseudovibrio sp. FO-BEG1	911045	S	251	102	353	0.00003
Pseudovibrio brasiliensis	1898042	S	215	86	301	0.00002
Phreatobacter stygius	1940610	S	6679	1046	7725	0.00060
Phreatobacter cathodiphilus	1868589	S	6046	1873	7919	0.00061
Phreatobacter sp. NMCR1094	2570229	S	4131	820	4951	0.00038
Kaustia mangrovi	2593653	S	6703	681	7384	0.00057
Parvibaculum lavamentivorans	256618	S	2994	2232	5226	0.00041
Pyruvatibacter mobilis	1712261	S	1937	261	2198	0.00017
Candidatus Phaeomarinobacter ectocarpi	1458461	S	735	41	776	0.00006
Chelatococcus sp. CO-6	1702325	S	5403	3353	8756	0.00068
Chelatococcus daeguensis	444444	S	2811	1737	4548	0.00035
Blastochloris tepida	2233851	S	4998	1730	6728	0.00052
Blastochloris viridis	1079	S	4191	1168	5359	0.00042
Methylocella silvestris	199596	S	2366	279	2645	0.00021
Methylocella tundrae	227605	S	2199	220	2419	0.00019
Methylovirgula ligni	569860	S	2019	242	2261	0.00018
Methylovirgula sp. HY1	2822761	S	1599	95	1694	0.00013
Beijerinckia indica	533	S	1084	88	1172	0.00009
Brucella intermedia	94625	S	1662	290	1952	0.00015
Brucella anthropi	529	S	1335	8324	9659	0.00075
Brucella sp. BTU1	2840456	S	147	24	171	0.00001
Brucella sp. 09RB8910	1844051	S	54	50	104	0.00001
Brucella sp. 10RB9215	1149953	S	53	51	104	0.00001
Brucella sp. 2280	2592625	S	48	87	135	0.00001
Brucella sp. 09RB8471	1149952	S	45	73	118	0.00001
Brucella sp. 6810	2769351	S	36	52	88	0.00001
Brucella sp. BO2	693750	S	26	54	80	0.00001
Brucella sp. BO3	2691913	S	26	38	64	0.00000
Brucella sp. 458	2821140	S	24	46	70	0.00001
[Ochrobactrum] quorumnocens	271865	S	399	59	458	0.00004
Brucella pseudogrignonensis	419475	S	262	71	333	0.00003
Brucella pituitosa	571256	S	103	31	134	0.00001
Brucella melitensis	29459	S	49	790	839	0.00007
Brucella inopinata	1218315	S	33	27	60	0.00000
Brucella suis	29461	S	14	718	732	0.00006
Brucella abortus	235	S	13	3555	3568	0.00028
Brucella ovis	236	S	13	28	41	0.00000
Pseudochrobactrum sp. XF203	2879116	S	113	106	219	0.00002
Pseudochrobactrum sp. Wa41.01b-1	2864102	S	103	106	209	0.00002
Pseudochrobactrum algeriensis	2834768	S	102	113	215	0.00002
Acuticoccus sp. I52.16.1	2928472	S	6271	715	6986	0.00054
Kaistia sp. 32K	2795690	S	5578	1427	7005	0.00054
Hartmannibacter diazotrophicus	1482074	S	3834	708	4542	0.00035
Breoghania sp. L-A4	2304600	S	3632	499	4131	0.00032
Lichenihabitans psoromatis	2528642	S	1130	696	1826	0.00014
Lichenihabitans sp. PAMC28606	2880932	S	900	644	1544	0.00012
Cohaesibacter sp. ES.047	1798205	S	678	29	707	0.00005
Bartonella apis	1686310	S	219	15	234	0.00002
Bartonella sp. HY038	2759660	S	63	10	73	0.00001
Bartonella sp. 46A	2893471	S	19	16	35	0.00000
Bartonella quintana	803	S	18	7	25	0.00000
Bartonella birtlesii	111504	S	16	12	28	0.00000
Bartonella australis	388640	S	14	2	16	0.00000
Bartonella vinsonii	33047	S	13	18	31	0.00000
Bartonella clarridgeiae	56426	S	13	18	31	0.00000
Bartonella ancashensis	1318743	S	11	2	13	0.00000
Bartonella bacilliformis	774	S	11	3	14	0.00000
Sphingomonas sp. HDW15A	2714942	S	10780	939	11719	0.00091
Sphingomonas sp. S8-45	2938948	S	10428	1376	11804	0.00092
Sphingomonas sp. DM2-R-LB4	2899123	S	7718	2812	10530	0.00082
Sphingomonas sp. MM-1	745310	S	5102	6864	11966	0.00093
Sphingomonas sp. AK-PDB1-5	2872652	S	5014	882	5896	0.00046
Sphingomonas sp. CL5.1	2653203	S	4921	1796	6717	0.00052
Sphingomonas sp. Cra20	1327635	S	4489	767	5256	0.00041
Sphingomonas sp. AP4-R1	2735134	S	4284	591	4875	0.00038
Sphingomonas sp. LM7	1938607	S	4080	967	5047	0.00039
Sphingomonas sp. S2-65	2903960	S	3713	802	4515	0.00035
Sphingomonas sp. NBWT7	2596913	S	3551	1265	4816	0.00037
Sphingomonas sp. AAP5	1523415	S	3506	988	4494	0.00035
Sphingomonas sp. FARSPH	2219696	S	3273	2891	6164	0.00048
Sphingomonas sp. PAMC26645	2565555	S	2905	1048	3953	0.00031
Sphingomonas sp. HMP9	1517554	S	2810	1349	4159	0.00032
